37.47711448318077,127.03803665017861,
37.48274590452236,127.0263736771547,1
37.50064968853141,127.0196354908087,2
37.51278412922817,127.06142701831888,11:30
37.54086754023566,127.11822620420962,
37.538249827551816,127.11456057318232,
37.5195268158261,127.09492077969522,
37.535526818826305,127.06025875769016,
37.5316234377977,127.04038193531748,
37.53407850658933,127.02707216333822,
37.57384504317613,127.03456500547816,
37.570240569455954,126.98278443797528,밥
37.51712034912071,126.9739124994977,
37.5437039486439,126.92158038665876,
37.55004693985875,126.90386275539771,
37.5649779160431,126.88312381265415,
37.5741666594433,126.86712774083259,
37.57350373129004,126.86402865885199,
37.530535176829474,126.88860503486237,
37.51949683782606,126.91446090471183,신
37.51675207580911,126.94110317466368,
37.506164741346474,126.9732370464656,
37.469551400056204,126.98405591301206,
37.46270902692951,127.0167754402342,
